Nro_roca;ud_muestral;piso;grad;spp_liquenes;genus;morfotipo;fr1;fr2;fr3;fr4;fr5;fr_prom;or_roca;ORNS_roca;or_R;exp;sup;pend;pend_c;tipo_roca;or_ladera;ORNS_lad;or_L;paj;roc;arb;so;mg;rast;ces;alt;obs
9;T2-1800R1;1800;gigantes;Candelariella_vitellina;Candelariella;cr;2;4;2;0;5;2.6;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
9;T2-1800R1;1800;gigantes;Heterodermia_speciosa;Heterodermia;fl;0;3;0;0;0;0.6;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
9;T2-1800R1;1800;gigantes;Lecanora_polytropa;Lecanora;cr;0;0;0;2;4;1.2;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
9;T2-1800R1;1800;gigantes;lichen_cover;Liquen;Liquen;95;90;70;80;85;84;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
9;T2-1800R1;1800;gigantes;cob_roca;Roca;roca;5;5;30;20;15;15;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
9;T2-1800R1;1800;gigantes;Cob_musgo;Musgo;musgo;5;5;30;20;15;15;70;0.342020143;Flat;-30;20;40;Low_inclination;granito;50;0.64278761;North;10;80;1;5;5;0;0;1813;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Usnea_saxidilatata;Usnea;fr;4;0;1;13;11;5.8;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;lichen_cover;Liquen;Liquen;95;70;70;40;40;63;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Cob_roca;Roca;roca;5;30;30;60;40;33;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Cob_musgo;Musgo;musgo;0;0;0;0;20;4;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Ramalina_pilulifera;Ramalina;fr;6;0;0;0;0;1.2;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Punctelia_stictica;Punctelia;fl;0;1;3;0;1;1;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Umbilicaria_polyrrhiza;Umbilicaria;fl;13;5;15;6;9;9.6;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Buellia_aethalea;Buellia;cr;8;0;0;0;3;2.2;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Buellia_obscuratum;Buellia;cr;16;8;10;7;9;10;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Xanthoparmelia_microspora;Xanthoparmelia;fl;11;12;17;17;9;13.2;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Usnea_amblyoclada;Usnea;fr;9;19;13;0;0;8.2;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Candelariella_vitellina;Candelariella;cr;5;2;14;4;4;5.8;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Caloplaca_cinnabarina;Caloplaca;cr;0;3;6;5;0;2.8;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Lecanora_polytropa;Lecanora;cr;0;3;0;2;0;1;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Usnea_amblyoclada;Usnea;fr;0;0;1;0;0;0.2;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Hypotrachyna_sp;Hypotrachyna;fl;0;0;3;0;0;0.6;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
10;T2-1800R2;1800;gigantes;Ochrolechia_parella;Ochrolechia;cr;0;0;0;0;3;0.6;160;-0.939692621;Flat;-40;31.5;20;Flat;granito;70;0.342020143;North;20;60;0;10;5;10;0;1856;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;lichen_cover;Liquen;Liquen;70;75;80;90;50;73;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Cob_roca;Roca;roca;30;25;20;10;50;27;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Cob_musgo;Musgo;musgo;0;0;0;0;0;0;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Punctelia_stictica;Punctelia;fl;1;2;0;3;4;2;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Heterodermia_speciosa;Heterodermia;fl;0;0;0;0;2;0.4;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Umbilicaria_polyrrhiza;Umbilicaria;fl;18;11;10;9;5;10.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Xanthoparmelia_microspora;Xanthoparmelia;fl;22;13;20;12;12;15.8;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Candelariella_vitellina;Candelariella;cr;7;4;4;9;2;5.2;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Usnea_amblyoclada;Usnea;fr;12;5;10;10;1;7.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Usnea_saxidilatata;Usnea;fr;2;2;1;0;3;1.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Buellia_obscuratum;Buellia;cr;6;15;10;3;14;9.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Buellia_aethalea;Buellia;cr;4;4;1;0;0;1.8;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Punctelia_stictica;Punctelia;fl;4;0;0;7;0;2.2;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Acarospora_altoandina;Acarospora;cr;2;1;0;0;0;0.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;
11;T2-1800R3;1800;gigantes;Ochrolechia_parella;Ochrolechia;cr;4;0;4;0;0;1.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Caloplaca_cinnabarina;Caloplaca;cr;1;3;4;0;0;1.6;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Hypotrachyna_sp;Hypotrachyna;fl;0;0;0;4;0;0.8;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Lecidella_granulosula;Lecidella;cr;0;0;0;9;0;1.8;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Rinodina_sp;Rinodina;cr;0;0;0;0;2;0.4;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Rhizocarpon_sp;Rhizocarpon;cr;0;0;0;0;2;0.4;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
11;T2-1800R3;1800;gigantes;Lecanora_polytropa;Lecanora;cr;0;0;0;0;2;0.4;110;-0.342020143;Flat;-70;18.4;70;High_inclination;granito;50;0.64278761;North;50;20;0;5;10;20;0;1823;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;lichen_cover;Liquen;Liquen;70;60;60;40;40;54;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Cob_roca;Roca;roca;30;40;40;50;60;44;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Cob_musgo;Musgo;musgo;0;0;0;0;0;0;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Usnea_saxidilatata;Usnea;fr;6;0;2;2;2;2.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Usnea_amblyoclada;Usnea;fr;15;17;15;25;20;18.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Umbilicaria_polyrrhiza;Umbilicaria;fl;13;3;6;5;0;5.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Xanthoparmelia_microspora;Xanthoparmelia;fl;7;5;7;7;1;5.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Lecanora_polytropa;Lecanora;cr;1;1;1;5;4;2.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Punctelia_sp;Punctelia;fl;12;0;4;6;13;7;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Candelariella_vitellina;Candelariella;cr;4;2;9;10;3;5.6;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Punctelia_clara;Punctelia;fl;2;8;4;4;3;4.2;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Ochrolechia_parella;Ochrolechia;cr;3;9;10;6;0;5.6;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
12;T2-1800R5;1800;gigantes;Buellia_aethalea;Buellia;cr;0;0;2;0;0;0.4;90;6.13E-17;Flat;130;6.63;50;High_inclination;granito;290;0.342020143;North;40;40;0;5;10;10;0;1801;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;lichen_cover;Liquen;Liquen;95;90;90;90;70;87;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Cob_roca;Roca;roca;5;10;5;10;30;12;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Cob_musgo;Musgo;musgo;5;0;5;0;0;2;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Usnea_amblyoclada;Usnea;fr;12;13;11;13;11;12;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Usnea_saxidilatata;Usnea;fr;6;7;0;2;4;3.8;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Ramalina_pilulifera;Ramalina;fr;4;5;0;3;0;2.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Ochrolechia_parella;Ochrolechia;cr;14;11;0;10;6;8.2;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Lecidella_granulosula;Lecidella;cr;3;0;21;2;2;5.6;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Lecanora_polytropa;Lecanora;cr;3;5;0;0;1;1.8;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Acarospora_altoandina;Acarospora;cr;3;1;0;3;6;2.6;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;
13;T2-1800R4;1800;gigantes;Buellia_aethalea;Buellia;cr;7;1;0;1;3;2.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Buellia_obscuratum;Buellia;cr;3;0;0;3;8;2.8;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Umbilicaria_polyrrhiza;Umbilicaria;fl;2;0;5;8;10;5;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Rhizocarpon_geograficum;Rhizocarpon;cr;1;0;0;1;0;0.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Xanthoparmelia_microspora;Xanthoparmelia;fl;2;10;6;11;12;8.2;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Candelariella_vitellina;Candelariella;cr;8;5;5;3;1;4.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Caloplaca_cinnabarina;Caloplaca;cr;1;0;1;4;1;1.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Ramalina_celastri;Ramalina;fr;0;1;0;0;0;0.2;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_amarilla
13;T2-1800R4;1800;gigantes;Lecidella_granulosula;Lecidella;cr;0;0;1;2;0;0.6;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
13;T2-1800R4;1800;gigantes;Punctelia_clara;Punctelia;fl;0;0;2;0;0;0.4;310;0.64278761;Flat;-40;9.12;80;High_inclination;granito;260;-0.173648178;South;10;80;1;5;5;5;0;1799;Acarospora_aprojos
14;T1-2700R7;2700;champa;lichen_cover;Liquen;Liquen;90;80;50;60;50;66;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_amarilla
14;T1-2700R7;2700;champa;Cob_roca;Roca;roca;10;20;50;40;50;34;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Psiloparmelia_distincta;Psiloparmelia;fl;7;19;0;6;0;6.4;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Usnea_saxidilatata;Usnea;fr;2;0;0;4;0;1.2;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_amarilla
14;T1-2700R7;2700;champa;Buellia_aethalea;Buellia;cr;14;0;0;6;4;4.8;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Lecanora_polytropa;Lecanora;cr;9;0;2;3;11;5;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_amarilla
14;T1-2700R7;2700;champa;Rhizocarpon_propagulosum;Rhizocarpon;cr;23;14;25;21;22;21;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Buellia_obscuratum;Buellia;cr;20;13;25;25;17;20;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Buellia_obscuratum;Buellia;cr;3;7;0;4;7;4.2;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_amarilla
14;T1-2700R7;2700;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;9;8;12;4;3;7.2;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_aprojos
14;T1-2700R7;2700;champa;Acarospora_negra;Acarospora;cr;0;0;5;0;0;1;120;-0.5;Flat;150;24.375;80;High_inclination;granito;180;-1;South;10;70;0;5;5;10;0;2745;Acarospora_amarilla
15;T1-2700R3;2700;champa;lichen_cover;Liquen;Liquen;60;65;45;70;75;63;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Cob_roca;Roca;roca;40;35;55;30;25;37;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Cob_musgo;Musgo;musgo;0;0;5;0;1;1.2;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Buellia_aethalea;Buellia;cr;19;14;11;16;17;15.4;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Rhizocarpon_geograficum;Rhizocarpon;cr;18;19;9;21;18;17;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Lecanora_polytropa;Lecanora;cr;8;11;18;1;6;8.8;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Buellia_obscuratum;Buellia;cr;25;25;25;20;23;23.6;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Usnea_saxidilatata;Usnea;fr;1;1;1;1;2;1.2;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;1;0;0;2;3;1.2;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Psiloparmelia_distincta;Psiloparmelia;fl;0;2;0;3;3;1.6;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Candelariella_vitellina;Candelariella;cr;0;1;4;0;10;3;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_amarilla
15;T1-2700R3;2700;champa;Lecanora_dispersa;Lecanora;cr;0;0;2;0;4;1.2;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
15;T1-2700R3;2700;champa;Acarospora_negra;Acarospora;cr;0;0;0;2;0;0.4;100;-0.173648178;Flat;140;6.9;40;Low_inclination;granito;160;-0.939692621;South;40;55;0;15;0;0;0;2749;Acarospora_aprojos
16;T2-2400R1;2400;gigantes;lichen_cover;Liquen;Liquen;10;30;35;30;10;23;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Cob_Roca;Roca;roca;90;70;65;70;80;75;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_aprojos
16;T2-2400R1;2400;gigantes;Cob_musgo;Musgo;musgo;0;0;0;0;10;2;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_aprojos
16;T2-2400R1;2400;gigantes;Umbilicaria_polyrrhiza;Umbilicaria;fl;4;7;0;2;0;2.6;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Placomaronea_candelarioides;Placomaronea;fr;2;0;14;14;1;6.2;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Lecanora_polytropa;Lecanora;cr;5;0;0;3;0;1.6;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Buellia_tellulata;Buellia;cr;2;3;0;0;0;1;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_aprojos
16;T2-2400R1;2400;gigantes;Caloplaca_cinnabarina;Caloplaca;cr;11;14;2;0;12;7.8;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Usnea_amblyoclada;Usnea;fr;2;4;1;2;8;3.4;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Buellia_obscuratum;Buellia;cr;2;5;2;3;0;2.4;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Psiloparmelia_distincta;Psiloparmelia;fl;0;2;8;4;1;3;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Candelariella_vitellina;Candelariella;cr;1;1;9;2;1;2.8;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
16;T2-2400R1;2400;gigantes;Acarospora_boliviana;Acarospora;cr;0;2;0;0;0;0.4;330;0.866025404;Flat;165;17.2;5;Flat;granito;5;0.996194698;North;1;80;0;10;5;0;0;2309;Acarospora_amarilla
17;T2-1800R8;1800;gigantes;Teloschistes_nodulifer;Teloschistes;fr;8;3;0;0;0;2.2;357;0.998629535;Flat;160;7.98;7;Flat;granito;40;0.766044443;North;5;80;0;5;10;5;0;1800;Acarospora_amarilla
17;T2-1800R8;1800;gigantes;Placomaronea_candelarioides;Placomaronea;fr;25;23;22;25;25;24;357;0.998629535;Flat;160;7.98;7;Flat;granito;40;0.766044443;North;5;80;0;5;10;5;0;1800;Acarospora_amarilla
